2020-08-31 17:39:34 INFO  Log4j:29 - 
2020-08-31 17:40:16 INFO  Log4j:348 - Web element Wuzhou Found in Excel
2020-08-31 17:40:16 INFO  Log4j:348 - Web element Yulin Found in Excel
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Baise found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Beihai found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Chongzuo found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Fangchenggang found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Guigang found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Guilin found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Hechi found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Hezhou found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Laibin found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Liuzhou found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Nanning found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Qinzhou found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Wuzhou found on site
2020-08-31 17:40:16 INFO  Log4j:356 - Excel item Yulin found on site
2020-08-31 17:40:17 INFO  Log4j:150 - Province in Excel is: Guizhou
2020-08-31 17:40:17 INFO  Log4j:151 - Prefecture Count in Excel is: 9
2020-08-31 17:40:17 INFO  Log4j:156 - 7
2020-08-31 17:40:17 INFO  Log4j:330 - WebElements size is on site: 9
2020-08-31 17:40:18 INFO  Log4j:340 - Both list have same size of 9
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Anshun Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Bijie Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Guiyang Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Liupanshui Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element South Guizhou Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Southeast Guizhou Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Southwest Guizhou Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Tongren Found in Excel
2020-08-31 17:40:18 INFO  Log4j:348 - Web element Zunyi Found in Excel
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Anshun found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Bijie found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Guiyang found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Liupanshui found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item South Guizhou found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Southeast Guizhou found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Southwest Guizhou found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Tongren found on site
2020-08-31 17:40:18 INFO  Log4j:356 - Excel item Zunyi found on site
2020-08-31 17:40:19 INFO  Log4j:150 - Province in Excel is: Hainan
2020-08-31 17:40:19 INFO  Log4j:151 - Prefecture Count in Excel is: 18
2020-08-31 17:40:19 INFO  Log4j:156 - 8
2020-08-31 17:40:19 INFO  Log4j:330 - WebElements size is on site: 1
2020-08-31 17:40:19 ERROR Log4j:342 - ERROR : We have 18 elements in Excel but see only 1 elements on site
2020-08-31 17:40:19 INFO  Log4j:348 - Web element Sanya Found in Excel
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Baisha in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Baoting in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Changjiang in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Chengmai in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Dingan in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Dongfang in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Danzhou in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Haikou in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Ledong in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Lingao in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Lingshui in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Sansha in on Site
2020-08-31 17:40:19 INFO  Log4j:356 - Excel item Sanya found on site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Tunchang in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Qionghaishi in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Qiongzhong in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Wenchang in on Site
2020-08-31 17:40:19 ERROR Log4j:358 - ERROR : We don't find Wuzhishan in on Site
2020-08-31 17:40:20 INFO  Log4j:150 - Province in Excel is: Hebei
2020-08-31 17:40:20 INFO  Log4j:151 - Prefecture Count in Excel is: 11
2020-08-31 17:40:20 INFO  Log4j:156 - 9
2020-08-31 17:40:20 INFO  Log4j:330 - WebElements size is on site: 11
2020-08-31 17:40:20 INFO  Log4j:340 - Both list have same size of 11
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Baoding Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Cangzhou Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Chengde Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Handan Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Hengshui Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Langfang Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Qinhuangdao Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Shijiazhuang Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Tangshan Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Xingtai Found in Excel
2020-08-31 17:40:20 INFO  Log4j:348 - Web element Zhangjiakou Found in Excel
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Baoding found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Cangzhou found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Chengde found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Handan found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Hengshui found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Langfang found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Qinhuangdao found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Shijiazhuang found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Tangshan found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Xingtai found on site
2020-08-31 17:40:20 INFO  Log4j:356 - Excel item Zhangjiakou found on site
2020-08-31 17:40:22 INFO  Log4j:150 - Province in Excel is: Heilongjiang
2020-08-31 17:40:22 INFO  Log4j:151 - Prefecture Count in Excel is: 13
2020-08-31 17:40:22 INFO  Log4j:156 - 10
2020-08-31 17:40:22 INFO  Log4j:330 - WebElements size is on site: 13
2020-08-31 17:40:22 INFO  Log4j:340 - Both list have same size of 13
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Daqing Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Daxinganling Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Harbin Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Hegang Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Heihe Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Jiamusi Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Jixi Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Mudanjiang Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Qiqihar Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Qitaihe Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Shuangyashan Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Suihua Found in Excel
2020-08-31 17:40:22 INFO  Log4j:348 - Web element Yichun Found in Excel
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Daqing found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Daxinganling found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Harbin found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Hegang found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Heihe found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Jiamusi found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Jixi found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Mudanjiang found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Qiqihar found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Qitaihe found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Shuangyashan found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Suihua found on site
2020-08-31 17:40:22 INFO  Log4j:356 - Excel item Yichun found on site
2020-08-31 17:40:23 INFO  Log4j:150 - Province in Excel is: Henan
2020-08-31 17:40:23 INFO  Log4j:151 - Prefecture Count in Excel is: 17
2020-08-31 17:40:23 INFO  Log4j:156 - 11
2020-08-31 17:40:23 INFO  Log4j:330 - WebElements size is on site: 17
2020-08-31 17:40:23 INFO  Log4j:340 - Both list have same size of 17
2020-08-31 17:40:23 INFO  Log4j:348 - Web element Anyang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Hebi Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Jiaozuo Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Kaifeng Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Luohe Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Luoyang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Nanyang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Pingdingshan Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Puyang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Sanmenxia Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Shangqiu Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Xinxiang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Xinyang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Xuchang Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Zhengzhou Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Zhoukou Found in Excel
2020-08-31 17:40:24 INFO  Log4j:348 - Web element Zhumadian Found in Excel
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Anyang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Hebi found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Jiaozuo found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Kaifeng found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Luohe found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Luoyang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Nanyang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Pingdingshan found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Puyang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Sanmenxia found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Shangqiu found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Xinxiang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Xinyang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Xuchang found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Zhengzhou found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Zhoukou found on site
2020-08-31 17:40:24 INFO  Log4j:356 - Excel item Zhumadian found on site
2020-08-31 17:40:25 INFO  Log4j:150 - Province in Excel is: Hubei
2020-08-31 17:40:25 INFO  Log4j:151 - Prefecture Count in Excel is: 17
2020-08-31 17:40:25 INFO  Log4j:156 - 12
2020-08-31 17:40:25 INFO  Log4j:330 - WebElements size is on site: 17
2020-08-31 17:40:25 INFO  Log4j:340 - Both list have same size of 17
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Enshi Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Ezhou Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Huanggang Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Huangshi Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Jingmen Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Jingzhou Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Qianjiang Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Shennongjia Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Shiyan Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Suizhou Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Tianmen Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Wuhan Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Xiangyang Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Xianning Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Xiantao Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Xiaogan Found in Excel
2020-08-31 17:40:25 INFO  Log4j:348 - Web element Yichang Found in Excel
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Enshi found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Ezhou found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Huanggang found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Huangshi found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Jingmen found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Jingzhou found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Qianjiang found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Shennongjia found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Shiyan found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Suizhou found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Tianmen found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Wuhan found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Xiangyang found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Xianning found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Xiantao found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Xiaogan found on site
2020-08-31 17:40:25 INFO  Log4j:356 - Excel item Yichang found on site
2020-08-31 17:40:26 INFO  Log4j:150 - Province in Excel is: Hunan
2020-08-31 17:40:26 INFO  Log4j:151 - Prefecture Count in Excel is: 14
2020-08-31 17:40:26 INFO  Log4j:156 - 13
2020-08-31 17:40:26 INFO  Log4j:330 - WebElements size is on site: 13
2020-08-31 17:40:27 ERROR Log4j:342 - ERROR : We have 14 elements in Excel but see only 13 elements on site
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Changde Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Changsha Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Chenzhou Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Hengyang Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Huaihua Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Loudi Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Shaoyang Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element West Hunan Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Xiangtan Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Yiyang Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Yongzhou Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Yueyang Found in Excel
2020-08-31 17:40:27 INFO  Log4j:348 - Web element Zhangjiajie Found in Excel
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Changde found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Changsha found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Chenzhou found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Hengyang found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Huaihua found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Loudi found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Shaoyang found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item West Hunan found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Xiangtan found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Yiyang found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Yongzhou found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Yueyang found on site
2020-08-31 17:40:27 INFO  Log4j:356 - Excel item Zhangjiajie found on site
2020-08-31 17:40:27 ERROR Log4j:358 - ERROR : We don't find Zhuzhou in on Site
2020-08-31 17:40:28 INFO  Log4j:150 - Province in Excel is: Inner Mongolia
2020-08-31 17:40:28 INFO  Log4j:151 - Prefecture Count in Excel is: 12
2020-08-31 17:40:28 INFO  Log4j:156 - 14
2020-08-31 17:40:28 INFO  Log4j:330 - WebElements size is on site: 12
2020-08-31 17:40:28 INFO  Log4j:340 - Both list have same size of 12
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Alxa Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Baotou Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Bayannaoer Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Chifeng Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Erdos Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Hohhot Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Hulunbeier Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Tongliao Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Wuhai Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Wulanchabu Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Xilingol Found in Excel
2020-08-31 17:40:28 INFO  Log4j:348 - Web element Xingan Found in Excel
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Alxa found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Baotou found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Bayannaoer found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Chifeng found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Erdos found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Hohhot found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Hulunbeier found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Tongliao found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Wuhai found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Wulanchabu found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Xilingol found on site
2020-08-31 17:40:28 INFO  Log4j:356 - Excel item Xingan found on site
2020-08-31 17:40:29 INFO  Log4j:150 - Province in Excel is: Jiangsu
2020-08-31 17:40:29 INFO  Log4j:151 - Prefecture Count in Excel is: 13
2020-08-31 17:40:29 INFO  Log4j:156 - 15
2020-08-31 17:40:29 INFO  Log4j:330 - WebElements size is on site: 13
2020-08-31 17:40:30 INFO  Log4j:340 - Both list have same size of 13
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Changzhou Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Huaian Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Lianyungang Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Nanjing Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Nantong Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Suqian Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Suzhou Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Taizhou Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Wuxi Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Xuzhou Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Yancheng Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Yangzhou Found in Excel
2020-08-31 17:40:30 INFO  Log4j:348 - Web element Zhenjiang Found in Excel
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Changzhou found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Huaian found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Lianyungang found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Nanjing found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Nantong found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Suqian found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Suzhou found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Taizhou found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Wuxi found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Xuzhou found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Yancheng found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Yangzhou found on site
2020-08-31 17:40:30 INFO  Log4j:356 - Excel item Zhenjiang found on site
2020-08-31 17:40:31 INFO  Log4j:150 - Province in Excel is: Jiangxi
2020-08-31 17:40:31 INFO  Log4j:151 - Prefecture Count in Excel is: 11
2020-08-31 17:40:31 INFO  Log4j:156 - 16
2020-08-31 17:40:31 INFO  Log4j:330 - WebElements size is on site: 11
2020-08-31 17:40:31 INFO  Log4j:340 - Both list have same size of 11
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Fuzhou Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Ganzhou Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Jian Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Jingdezhen Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Jiujiang Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Nanchang Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Pingxiang Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Shangrao Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Xinyu Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Yichun Found in Excel
2020-08-31 17:40:31 INFO  Log4j:348 - Web element Yingtan Found in Excel
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Fuzhou found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Ganzhou found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Jian found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Jingdezhen found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Jiujiang found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Nanchang found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Pingxiang found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Shangrao found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Xinyu found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Yichun found on site
2020-08-31 17:40:31 INFO  Log4j:356 - Excel item Yingtan found on site
2020-08-31 17:40:32 INFO  Log4j:150 - Province in Excel is: Jilin
2020-08-31 17:40:32 INFO  Log4j:151 - Prefecture Count in Excel is: 9
2020-08-31 17:40:32 INFO  Log4j:156 - 17
2020-08-31 17:40:32 INFO  Log4j:330 - WebElements size is on site: 7
2020-08-31 17:40:33 ERROR Log4j:342 - ERROR : We have 9 elements in Excel but see only 7 elements on site
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Baicheng Found in Excel
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Baishan Found in Excel
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Changchun Found in Excel
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Liaoyuan Found in Excel
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Siping Found in Excel
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Songyuan Found in Excel
2020-08-31 17:40:33 INFO  Log4j:348 - Web element Tonghua Found in Excel
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Baicheng found on site
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Baishan found on site
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Changchun found on site
2020-08-31 17:40:33 ERROR Log4j:358 - ERROR : We don't find Jilin in on Site
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Liaoyuan found on site
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Siping found on site
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Songyuan found on site
2020-08-31 17:40:33 INFO  Log4j:356 - Excel item Tonghua found on site
2020-08-31 17:40:33 ERROR Log4j:358 - ERROR : We don't find Yanbian in on Site
2020-08-31 17:40:34 INFO  Log4j:150 - Province in Excel is: Liaoning
2020-08-31 17:40:34 INFO  Log4j:151 - Prefecture Count in Excel is: 14
2020-08-31 17:40:34 INFO  Log4j:156 - 18
2020-08-31 17:40:34 INFO  Log4j:330 - WebElements size is on site: 14
2020-08-31 17:40:34 INFO  Log4j:340 - Both list have same size of 14
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Anshan Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Benxi Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Chaoyang Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Dalian Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Dandong Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Fushun Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Fuxin Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Huludao Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Jinzhou Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Liaoyang Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Panjin Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Shenyang Found in Excel
2020-08-31 17:40:34 INFO  Log4j:348 - Web element Tieling Found in Excel
